col0;Cat1;Cat2;Cat3;id;caption
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_in_wooden_large_house;amb_g_in_wooden_large_house
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_in_wooden_large_house_quiet;amb_g_in_wooden_large_house_quiet
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_in_wooden_rich_house;amb_g_in_wooden_rich_house
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_in_wooden_rich_house_quiet;amb_g_in_wooden_rich_house_quiet
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_in_wooden_scary_house_1;amb_g_in_wooden_scary_house_1
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_in_wooden_squeaks_room_medium;amb_g_in_wooden_squeaks_room_medium
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_in_wooden_squeaks_room_medium_2;amb_g_in_wooden_squeaks_room_medium_2
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_in_wooden_squeaks_room_raw;amb_g_in_wooden_squeaks_room_raw
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_in_wooden_village_house;amb_g_in_wooden_village_house
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_in_wooden_village_house_raw;amb_g_in_wooden_village_house_raw
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_in_wooden_witch_house1;amb_g_in_wooden_witch_house1
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_on_horse_start;amb_g_on_horse_start
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_on_horse_stop;amb_g_on_horse_stop
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_speed_wind_start;amb_g_speed_wind_start
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_speed_wind_stop;amb_g_speed_wind_stop
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_thunder_far_loop_start;amb_g_thunder_far_loop_start
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_thunder_far_loop_stop;amb_g_thunder_far_loop_stop
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_water_STATIC_river_medium_wide_1;amb_g_water_STATIC_river_medium_wide_1
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_water_STATIC_river_small_fast_1;amb_g_water_STATIC_river_small_fast_1
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_water_STATIC_stream_large_1;amb_g_water_STATIC_stream_large_1
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_water_STATIC_stream_medium_1;amb_g_water_STATIC_stream_medium_1
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_water_STATIC_waterfall_big_bright_80m;amb_g_water_STATIC_waterfall_big_bright_80m
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_water_STATIC_waterfall_big_dark_80m;amb_g_water_STATIC_waterfall_big_dark_80m
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_water_STATIC_waterfall_into_water_1;amb_g_water_STATIC_waterfall_into_water_1
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_water_STATIC_waterfall_medium_1;amb_g_water_STATIC_waterfall_medium_1
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_water_STATIC_waterfall_medium_1_30m;amb_g_water_STATIC_waterfall_medium_1_30m
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_g_water_STATIC_waterfall_medium_1_30m_no_occ_EXT;amb_g_water_STATIC_waterfall_medium_1_30m_no_occ_EXT
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_nml_g_EM_animal_insect_flies_EM_02_intense;amb_nml_g_EM_animal_insect_flies_EM_02_intense
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_nml_g_EM_flag_flapping_cdp;amb_nml_g_EM_flag_flapping_cdp
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_nml_g_EM_tree_deciduous_medium;amb_nml_g_EM_tree_deciduous_medium
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_nml_g_EM_tree_deciduous_medium_dry;amb_nml_g_EM_tree_deciduous_medium_dry
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_nml_g_EM_water_fall_into_water_medium;amb_nml_g_EM_water_fall_into_water_medium
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_nml_g_water_fall_medium_1;amb_nml_g_water_fall_medium_1
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_nml_g_water_lake_big;amb_nml_g_water_lake_big
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_nml_g_water_lake_big_30m;amb_nml_g_water_lake_big_30m
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_nml_g_water_lake_med_25m;amb_nml_g_water_lake_med_25m
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_nml_g_water_lake_small_15m;amb_nml_g_water_lake_small_15m
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_nml_g_water_river_medium;amb_nml_g_water_river_medium
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_nml_g_water_river_medium_EM;amb_nml_g_water_river_medium_EM
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_nml_g_water_river_small;amb_nml_g_water_river_small
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_nml_g_water_STATIC_river_small_fast_1;amb_nml_g_water_STATIC_river_small_fast_1
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_nml_g_water_STATIC_stream_large_1;amb_nml_g_water_STATIC_stream_large_1
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_nml_g_water_STATIC_stream_medium_1;amb_nml_g_water_STATIC_stream_medium_1
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_sk_g_em_walla_muted_heavy;amb_sk_g_em_walla_muted_heavy
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_sk_g_em_walla_muted_medium;amb_sk_g_em_walla_muted_medium
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_sk_ice_giant_giant_lair;amb_sk_ice_giant_giant_lair
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_sk_ice_giant_lake_siren_cave;amb_sk_ice_giant_lake_siren_cave
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_sk_ice_giant_tower_cave_dry;amb_sk_ice_giant_tower_cave_dry
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_sk_ice_giant_tower_cave_mid;amb_sk_ice_giant_tower_cave_mid
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_sk_ice_giant_tower_cave_wet;amb_sk_ice_giant_tower_cave_wet
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_sk_ice_giant_wind_siren_cave;amb_sk_ice_giant_wind_siren_cave
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_sk_kaer_trodle_flag_flapping;amb_sk_kaer_trodle_flag_flapping
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_sk_rnd_cordage_clatter;amb_sk_rnd_cordage_clatter
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_sk_rnd_rope_creaks;amb_sk_rnd_rope_creaks
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_sk_rnd_water_drips_loop;amb_sk_rnd_water_drips_loop
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_sk_rnd_wood_creaks_large;amb_sk_rnd_wood_creaks_large
;ambient;amb_global_w3.bnk;;amb_global_w3.bnk:amb_sk_rnd_wood_creaks_large_silent;amb_sk_rnd_wood_creaks_large_silent
;ambient;amb_dyn_bob_crowd_tavern_2.bnk;;amb_dyn_bob_crowd_tavern_2.bnk:amb_dyn_bob_IN_crowd_tavern_2_small_10m;amb_dyn_bob_IN_crowd_tavern_2_small_10m
;ambient;amb_dyn_bob_crowd_tavern_2.bnk;;amb_dyn_bob_crowd_tavern_2.bnk:amb_dyn_bob_IN_crowd_tavern_2_small_10m_as_EXT;amb_dyn_bob_IN_crowd_tavern_2_small_10m_as_EXT
;ambient;amb_dyn_bob_crowd_tavern_1.bnk;;amb_dyn_bob_crowd_tavern_1.bnk:amb_dyn_bob_IN_crowd_tavern_1_small_10m;amb_dyn_bob_IN_crowd_tavern_1_small_10m
;ambient;amb_dyn_bob_crowd_tavern_1.bnk;;amb_dyn_bob_crowd_tavern_1.bnk:amb_dyn_bob_IN_crowd_tavern_1_small_10m_as_EXT;amb_dyn_bob_IN_crowd_tavern_1_small_10m_as_EXT
;ambient;amb_dyn_alarm_bell_medium.bnk;;amb_dyn_alarm_bell_medium.bnk:amb_dyn_EXT_EM_alarm_bell_medium_100m;amb_dyn_EXT_EM_alarm_bell_medium_100m
;ambient;amb_dyn_alarm_bell_medium.bnk;;amb_dyn_alarm_bell_medium.bnk:amb_dyn_EXT_EM_alarm_bell_medium_100m_end;amb_dyn_EXT_EM_alarm_bell_medium_100m_end
;ambient;amb_qu_ep2_fairytale_land_barrier.bnk;;amb_qu_ep2_fairytale_land_barrier.bnk:amb_qu_ep2_q704_barrier;amb_qu_ep2_q704_barrier
;ambient;amb_qu_ep2_fairytale_land_barrier.bnk;;amb_qu_ep2_fairytale_land_barrier.bnk:amb_qu_ep2_q704_barrier_stop;amb_qu_ep2_q704_barrier_stop
;ambient;amb_spiral.bnk;;amb_spiral.bnk:amb_sp_dark_valley_ambience;amb_sp_dark_valley_ambience
;ambient;amb_spiral.bnk;;amb_spiral.bnk:amb_sp_desert_wind;amb_sp_desert_wind
;ambient;amb_spiral.bnk;;amb_spiral.bnk:amb_sp_desert_wind_trees_rattle;amb_sp_desert_wind_trees_rattle
;ambient;amb_spiral.bnk;;amb_spiral.bnk:amb_sp_elven_city_ambient;amb_sp_elven_city_ambient
;ambient;amb_spiral.bnk;;amb_spiral.bnk:amb_sp_elven_city_wind_in_trees;amb_sp_elven_city_wind_in_trees
;ambient;amb_dyn_crowd_tavern_medium.bnk;;amb_dyn_crowd_tavern_medium.bnk:amb_dyn_IN_crowd_tavern_dandelion;amb_dyn_IN_crowd_tavern_dandelion
;ambient;amb_dyn_crowd_tavern_medium.bnk;;amb_dyn_crowd_tavern_medium.bnk:amb_dyn_IN_crowd_tavern_kingfisher;amb_dyn_IN_crowd_tavern_kingfisher
;ambient;amb_dyn_crowd_tavern_medium.bnk;;amb_dyn_crowd_tavern_medium.bnk:amb_dyn_IN_crowd_tavern_kingfisher_ctrl_0;amb_dyn_IN_crowd_tavern_kingfisher_ctrl_0
;ambient;amb_dyn_crowd_tavern_medium.bnk;;amb_dyn_crowd_tavern_medium.bnk:amb_dyn_IN_crowd_tavern_kingfisher_ctrl_05;amb_dyn_IN_crowd_tavern_kingfisher_ctrl_05
;ambient;amb_dyn_crowd_tavern_medium.bnk;;amb_dyn_crowd_tavern_medium.bnk:amb_dyn_IN_crowd_tavern_kingfisher_ctrl_05_delay;amb_dyn_IN_crowd_tavern_kingfisher_ctrl_05_delay
;ambient;amb_dyn_crowd_tavern_medium.bnk;;amb_dyn_crowd_tavern_medium.bnk:amb_dyn_IN_crowd_tavern_kingfisher_ctrl_09;amb_dyn_IN_crowd_tavern_kingfisher_ctrl_09
;ambient;amb_dyn_crowd_tavern_medium.bnk;;amb_dyn_crowd_tavern_medium.bnk:amb_dyn_IN_crowd_tavern_kingfisher_ctrl_1;amb_dyn_IN_crowd_tavern_kingfisher_ctrl_1
;ambient;amb_dyn_crowd_tavern_medium.bnk;;amb_dyn_crowd_tavern_medium.bnk:amb_dyn_IN_crowd_tavern_wedding;amb_dyn_IN_crowd_tavern_wedding
;ambient;amb_dyn_bob_crowd_city_distr_upper_city.bnk;;amb_dyn_bob_crowd_city_distr_upper_city.bnk:amb_dyn_bob_EXT_crowd_city_distr_upper_city_25m;amb_dyn_bob_EXT_crowd_city_distr_upper_city_25m
;ambient;amb_dyn_bob_tent_1.bnk;;amb_dyn_bob_tent_1.bnk:amb_dyn_bob_tent_1_10m;amb_dyn_bob_tent_1_10m
;ambient;amb_dyn_bob_tent_1.bnk;;amb_dyn_bob_tent_1.bnk:amb_dyn_bob_tent_1_25m;amb_dyn_bob_tent_1_25m
;ambient;amb_dyn_bob_tent_1.bnk;;amb_dyn_bob_tent_1.bnk:amb_dyn_bob_tent_1_5m;amb_dyn_bob_tent_1_5m
;ambient;amb_qu_crowd_kids_cheering.bnk;;amb_qu_crowd_kids_cheering.bnk:amb_qu_EXT_EM_crowd_kids_cheering_1_25m;amb_qu_EXT_EM_crowd_kids_cheering_1_25m
;ambient;amb_qu_crowd_kids_cheering.bnk;;amb_qu_crowd_kids_cheering.bnk:amb_qu_EXT_EM_crowd_kids_cheering_2_25m;amb_qu_EXT_EM_crowd_kids_cheering_2_25m
;ambient;amb_dyn_bob_spoon_collector.bnk;;amb_dyn_bob_spoon_collector.bnk:amb_dyn_bob_spoons_metal_EXT;amb_dyn_bob_spoons_metal_EXT
;ambient;amb_dyn_bob_spoon_collector.bnk;;amb_dyn_bob_spoon_collector.bnk:amb_dyn_bob_spoons_metal_IN_EXT_phx;amb_dyn_bob_spoons_metal_IN_EXT_phx
;ambient;amb_dyn_bob_spoon_collector.bnk;;amb_dyn_bob_spoon_collector.bnk:amb_dyn_bob_spoons_metal_IN_EXT_phx_end;amb_dyn_bob_spoons_metal_IN_EXT_phx_end
;ambient;amb_dyn_bob_spoon_collector.bnk;;amb_dyn_bob_spoon_collector.bnk:amb_dyn_bob_spoons_metal_INT;amb_dyn_bob_spoons_metal_INT
;ambient;amb_dyn_bob_spoon_collector.bnk;;amb_dyn_bob_spoon_collector.bnk:amb_dyn_bob_spoons_sound_quest;amb_dyn_bob_spoons_sound_quest
;ambient;amb_dyn_bob_spoon_collector.bnk;;amb_dyn_bob_spoon_collector.bnk:amb_dyn_bob_spoons_wooden_EXT;amb_dyn_bob_spoons_wooden_EXT
;ambient;amb_dyn_bob_spoon_collector.bnk;;amb_dyn_bob_spoon_collector.bnk:amb_dyn_bob_spoons_wooden_IN_EXT_phx;amb_dyn_bob_spoons_wooden_IN_EXT_phx
;ambient;amb_dyn_bob_spoon_collector.bnk;;amb_dyn_bob_spoon_collector.bnk:amb_dyn_bob_spoons_wooden_IN_EXT_phx_end;amb_dyn_bob_spoons_wooden_IN_EXT_phx_end
;ambient;amb_dyn_bob_spoon_collector.bnk;;amb_dyn_bob_spoon_collector.bnk:amb_dyn_bob_spoons_wooden_INT;amb_dyn_bob_spoons_wooden_INT
;ambient;amb_qu_crowd_party_ext.bnk;;amb_qu_crowd_party_ext.bnk:amb_qu_EXT_EM_crowd_party_1_mono_40m;amb_qu_EXT_EM_crowd_party_1_mono_40m
;ambient;amb_qu_crowd_party_ext.bnk;;amb_qu_crowd_party_ext.bnk:amb_qu_EXT_EM_crowd_party_2_mono_40m;amb_qu_EXT_EM_crowd_party_2_mono_40m
;ambient;amb_qu_crowd_party_ext.bnk;;amb_qu_crowd_party_ext.bnk:amb_qu_EXT_EM_crowd_party_cheering_1_40m;amb_qu_EXT_EM_crowd_party_cheering_1_40m
;ambient;amb_dyn_bob_crowd_ghost.bnk;;amb_dyn_bob_crowd_ghost.bnk:amb_dyn_bob_crowd_ghost_EXT_30m;amb_dyn_bob_crowd_ghost_EXT_30m
;ambient;amb_dyn_bob_crowd_ghost.bnk;;amb_dyn_bob_crowd_ghost.bnk:amb_dyn_bob_crowd_ghost_EXT_30m_stop;amb_dyn_bob_crowd_ghost_EXT_30m_stop
;ambient;amb_dyn_bob_electric_cage.bnk;;amb_dyn_bob_electric_cage.bnk:amb_dyn_bob_electric_cage_fx_lightning_hit;amb_dyn_bob_electric_cage_fx_lightning_hit
;ambient;amb_dyn_bob_electric_cage.bnk;;amb_dyn_bob_electric_cage.bnk:amb_dyn_bob_electric_cage_fx_start;amb_dyn_bob_electric_cage_fx_start
;ambient;amb_dyn_bob_electric_cage.bnk;;amb_dyn_bob_electric_cage.bnk:amb_dyn_bob_electric_cage_fx_stop;amb_dyn_bob_electric_cage_fx_stop
;ambient;amb_qu_ep2_fairytale_land_forest.bnk;;amb_qu_ep2_fairytale_land_forest.bnk:amb_qu_ep2_EM_low_tree_creak;amb_qu_ep2_EM_low_tree_creak
;ambient;amb_qu_ep2_fairytale_land_forest.bnk;;amb_qu_ep2_fairytale_land_forest.bnk:amb_qu_ep2_EM_tree_move;amb_qu_ep2_EM_tree_move
;ambient;amb_qu_ep2_fairytale_land_forest.bnk;;amb_qu_ep2_fairytale_land_forest.bnk:amb_qu_ep2_q704_canion;amb_qu_ep2_q704_canion
;ambient;amb_qu_ep2_fairytale_land_forest.bnk;;amb_qu_ep2_fairytale_land_forest.bnk:amb_qu_ep2_q704_EM_stream;amb_qu_ep2_q704_EM_stream
;ambient;amb_qu_ep2_fairytale_land_forest.bnk;;amb_qu_ep2_fairytale_land_forest.bnk:amb_qu_ep2_q704_EM_waterfall_1;amb_qu_ep2_q704_EM_waterfall_1
;ambient;amb_qu_ep2_fairytale_land_forest.bnk;;amb_qu_ep2_fairytale_land_forest.bnk:amb_qu_ep2_q704_EM_waterfall_2;amb_qu_ep2_q704_EM_waterfall_2
;ambient;amb_qu_ep2_fairytale_land_forest.bnk;;amb_qu_ep2_fairytale_land_forest.bnk:amb_qu_ep2_q704_EM_waterfall_3;amb_qu_ep2_q704_EM_waterfall_3
;ambient;amb_qu_ep2_fairytale_land_forest.bnk;;amb_qu_ep2_fairytale_land_forest.bnk:amb_qu_ep2_q704_forest_bkg;amb_qu_ep2_q704_forest_bkg
;ambient;amb_dyn_bob_city_bells.bnk;;amb_dyn_bob_city_bells.bnk:amb_dyn_bob_city_bells_mute;amb_dyn_bob_city_bells_mute
;ambient;amb_dyn_bob_city_bells.bnk;;amb_dyn_bob_city_bells.bnk:amb_dyn_bob_city_bells_unmute;amb_dyn_bob_city_bells_unmute
;ambient;amb_dyn_bob_city_bells.bnk;;amb_dyn_bob_city_bells.bnk:amb_dyn_bob_market_tower_bell_EXT_EM;amb_dyn_bob_market_tower_bell_EXT_EM
;ambient;amb_dyn_bob_city_bells.bnk;;amb_dyn_bob_city_bells.bnk:amb_dyn_bob_temple_bell_EXT_EM;amb_dyn_bob_temple_bell_EXT_EM
;ambient;amb_dyn_bob_mills.bnk;;amb_dyn_bob_mills.bnk:amb_dyn_bob_mills_EM_windmill_bkg_loop_80m;amb_dyn_bob_mills_EM_windmill_bkg_loop_80m
;ambient;amb_dyn_bob_mills.bnk;;amb_dyn_bob_mills.bnk:amb_dyn_bob_mills_EM_windmill_creaks_close_1_loop_30m;amb_dyn_bob_mills_EM_windmill_creaks_close_1_loop_30m
;ambient;amb_dyn_bob_mills.bnk;;amb_dyn_bob_mills.bnk:amb_dyn_bob_mills_EM_windmill_creaks_close_mini_1_loop_30m;amb_dyn_bob_mills_EM_windmill_creaks_close_mini_1_loop_30m
;ambient;amb_qu_crowd_kids.bnk;;amb_qu_crowd_kids.bnk:amb_qu_EXT_EM_crowd_kids_playing_1_40m;amb_qu_EXT_EM_crowd_kids_playing_1_40m
;ambient;amb_qu_crowd_kids.bnk;;amb_qu_crowd_kids.bnk:qu_nml_105_kids_playing;qu_nml_105_kids_playing
;ambient;amb_qu_crowd_spectators_light_ext.bnk;;amb_qu_crowd_spectators_light_ext.bnk:amb_qu_EXT_EM_crowd_spectators_light_1_30m_quiet;amb_qu_EXT_EM_crowd_spectators_light_1_30m_quiet
;ambient;amb_qu_painted_world.bnk;;amb_qu_painted_world.bnk:amb_qu_INT_EXT_painted_world_light;amb_qu_INT_EXT_painted_world_light
;ambient;amb_qu_painted_world.bnk;;amb_qu_painted_world.bnk:amb_qu_INT_EXT_painted_world_strong;amb_qu_INT_EXT_painted_world_strong
;ambient;amb_qu_ep2_dun_tynne_battle.bnk;;amb_qu_ep2_dun_tynne_battle.bnk:q703_amb_dun_tynne_battle;q703_amb_dun_tynne_battle
;ambient;amb_dyn_crowd_tavern_light.bnk;;amb_dyn_crowd_tavern_light.bnk:amb_dyn_IN_crowd_tavern_light_1_15m;amb_dyn_IN_crowd_tavern_light_1_15m
;ambient;amb_dyn_crowd_tavern_light.bnk;;amb_dyn_crowd_tavern_light.bnk:amb_dyn_IN_crowd_tavern_light_1i2_15m;amb_dyn_IN_crowd_tavern_light_1i2_15m
;ambient;amb_dyn_crowd_tavern_light.bnk;;amb_dyn_crowd_tavern_light.bnk:amb_dyn_IN_crowd_tavern_light_1i2_15m_loud;amb_dyn_IN_crowd_tavern_light_1i2_15m_loud
;ambient;amb_dyn_crowd_tavern_light.bnk;;amb_dyn_crowd_tavern_light.bnk:amb_dyn_IN_crowd_tavern_light_2_15m;amb_dyn_IN_crowd_tavern_light_2_15m
;ambient;amb_qu_ice_cracking.bnk;;amb_qu_ice_cracking.bnk:amb_qu_ice_cracking_ship_40m;amb_qu_ice_cracking_ship_40m
;ambient;amb_qu_hell.bnk;;amb_qu_hell.bnk:amb_qu_EXT_hell_surface;amb_qu_EXT_hell_surface
;ambient;amb_qu_hell.bnk;;amb_qu_hell.bnk:amb_qu_EXT_hell_surface_rnd;amb_qu_EXT_hell_surface_rnd
;ambient;amb_qu_hell.bnk;;amb_qu_hell.bnk:amb_qu_INT_EXT_hell;amb_qu_INT_EXT_hell
;ambient;amb_qu_crowd_spectators_ext.bnk;;amb_qu_crowd_spectators_ext.bnk:amb_qu_EXT_EM_crowd_spectators_medium_1_30m_quiet;amb_qu_EXT_EM_crowd_spectators_medium_1_30m_quiet
;ambient;amb_qu_crowd_spectators_ext.bnk;;amb_qu_crowd_spectators_ext.bnk:amb_qu_EXT_EM_crowd_spectators_medium_1i2_30m;amb_qu_EXT_EM_crowd_spectators_medium_1i2_30m
;ambient;amb_qu_crowd_spectators_ext.bnk;;amb_qu_crowd_spectators_ext.bnk:amb_qu_EXT_EM_crowd_spectators_medium_2_30m_quiet;amb_qu_EXT_EM_crowd_spectators_medium_2_30m_quiet
;ambient;amb_dyn_bob_crowd_party_1.bnk;;amb_dyn_bob_crowd_party_1.bnk:amb_dyn_bob_EXT_crowd_party_1;amb_dyn_bob_EXT_crowd_party_1
;ambient;amb_qu_ep2_sex.bnk;;amb_qu_ep2_sex.bnk:amb_qu_ep2_sex;amb_qu_ep2_sex
;ambient;amb_bob_bg_08_w.bnk;;amb_bob_bg_08_w.bnk:amb_bob_BG_08W_1;amb_bob_BG_08W_1
;ambient;amb_bob_bg_08_w.bnk;;amb_bob_bg_08_w.bnk:amb_bob_BG_08W_1_plus_add;amb_bob_BG_08W_1_plus_add
;ambient;amb_bob_bg_01_w.bnk;;amb_bob_bg_01_w.bnk:amb_bob_BG_01W_field_intense;amb_bob_BG_01W_field_intense
;ambient;amb_bob_bg_01_w.bnk;;amb_bob_bg_01_w.bnk:amb_bob_BG_01W_field_intense_plus_add;amb_bob_BG_01W_field_intense_plus_add
;ambient;amb_qu_ep2_fairytale_land_clouds.bnk;;amb_qu_ep2_fairytale_land_clouds.bnk:amb_qu_ep2_q704_cage_rattle;amb_qu_ep2_q704_cage_rattle
;ambient;amb_qu_ep2_fairytale_land_clouds.bnk;;amb_qu_ep2_fairytale_land_clouds.bnk:amb_qu_ep2_q704_cage_rattle_hard;amb_qu_ep2_q704_cage_rattle_hard
;ambient;amb_qu_ep2_fairytale_land_clouds.bnk;;amb_qu_ep2_fairytale_land_clouds.bnk:amb_qu_ep2_q704_chain_01_rattle;amb_qu_ep2_q704_chain_01_rattle
;ambient;amb_qu_ep2_fairytale_land_clouds.bnk;;amb_qu_ep2_fairytale_land_clouds.bnk:amb_qu_ep2_q704_chain_02_rattle;amb_qu_ep2_q704_chain_02_rattle
;ambient;amb_qu_ep2_fairytale_land_clouds.bnk;;amb_qu_ep2_fairytale_land_clouds.bnk:amb_qu_ep2_q704_clouds_bkg;amb_qu_ep2_q704_clouds_bkg
;ambient;amb_qu_ep2_fairytale_land_clouds.bnk;;amb_qu_ep2_fairytale_land_clouds.bnk:amb_qu_ep2_q704_clouds_rain_bkg;amb_qu_ep2_q704_clouds_rain_bkg
;ambient;amb_qu_cave_of_visions.bnk;;amb_qu_cave_of_visions.bnk:amb_qu_cave_of_visions_1;amb_qu_cave_of_visions_1
;ambient;amb_qu_cave_of_visions.bnk;;amb_qu_cave_of_visions.bnk:amb_qu_cave_of_visions_1_for_spiral;amb_qu_cave_of_visions_1_for_spiral
;ambient;amb_sk_kaer_trodle.bnk;;amb_sk_kaer_trodle.bnk:amb_sk_g_EM_animal_bird_bald_eagle_80m;amb_sk_g_EM_animal_bird_bald_eagle_80m
;ambient;amb_sk_kaer_trodle.bnk;;amb_sk_kaer_trodle.bnk:amb_sk_g_EM_animal_bird_black_woodpecker_call_70m;amb_sk_g_EM_animal_bird_black_woodpecker_call_70m
;ambient;amb_sk_kaer_trodle.bnk;;amb_sk_kaer_trodle.bnk:amb_sk_g_EM_animal_bird_black_woodpecker_drumming_1_close_80m;amb_sk_g_EM_animal_bird_black_woodpecker_drumming_1_close_80m
;ambient;amb_sk_kaer_trodle.bnk;;amb_sk_kaer_trodle.bnk:amb_sk_g_EM_animal_bird_great_tit_1_80m;amb_sk_g_EM_animal_bird_great_tit_1_80m
;ambient;amb_sk_kaer_trodle.bnk;;amb_sk_kaer_trodle.bnk:amb_sk_g_EM_animal_bird_great_tit_2_close_RND;amb_sk_g_EM_animal_bird_great_tit_2_close_RND
;ambient;amb_sk_kaer_trodle.bnk;;amb_sk_kaer_trodle.bnk:amb_sk_g_EM_animal_bird_grt_sptd_woodpecker_call_1_70m;amb_sk_g_EM_animal_bird_grt_sptd_woodpecker_call_1_70m
;ambient;amb_sk_kaer_trodle.bnk;;amb_sk_kaer_trodle.bnk:amb_sk_g_EM_animal_bird_grt_sptd_woodpecker_drumming_1_80m;amb_sk_g_EM_animal_bird_grt_sptd_woodpecker_drumming_1_80m
;ambient;amb_sk_kaer_trodle.bnk;;amb_sk_kaer_trodle.bnk:amb_sk_g_EM_animal_bird_grt_sptd_woodpecker_drumming_2_80m;amb_sk_g_EM_animal_bird_grt_sptd_woodpecker_drumming_2_80m
;ambient;amb_sk_kaer_trodle.bnk;;amb_sk_kaer_trodle.bnk:amb_sk_g_EM_animal_bird_grt_sptd_woodpecker_drumming_3_80m;amb_sk_g_EM_animal_bird_grt_sptd_woodpecker_drumming_3_80m
;ambient;amb_sk_kaer_trodle.bnk;;amb_sk_kaer_trodle.bnk:amb_sk_g_EM_animal_bird_grt_sptd_woodpecker_hits_80m;amb_sk_g_EM_animal_bird_grt_sptd_woodpecker_hits_80m
;ambient;amb_sk_kaer_trodle.bnk;;amb_sk_kaer_trodle.bnk:amb_sk_g_EM_animal_bird_larks;amb_sk_g_EM_animal_bird_larks
;ambient;amb_sk_kaer_trodle.bnk;;amb_sk_kaer_trodle.bnk:amb_sk_g_EM_animal_bird_pacific_wren_80m;amb_sk_g_EM_animal_bird_pacific_wren_80m
;ambient;amb_sk_kaer_trodle.bnk;;amb_sk_kaer_trodle.bnk:amb_sk_g_EM_animal_bird_raven_close_1_120m;amb_sk_g_EM_animal_bird_raven_close_1_120m
;ambient;amb_sk_kaer_trodle.bnk;;amb_sk_kaer_trodle.bnk:amb_sk_g_EM_animal_bird_raven_close_2_120m;amb_sk_g_EM_animal_bird_raven_close_2_120m
;ambient;amb_sk_kaer_trodle.bnk;;amb_sk_kaer_trodle.bnk:amb_sk_g_EM_animal_bird_vulture_70m;amb_sk_g_EM_animal_bird_vulture_70m
